slug,version,test_key,pdf_file,title_en,title_lt,title_ua,description_en,description_lt,description_ua,instruction_user_en,instruction_user_lt,instruction_user_ua,instruction_consultant_en,instruction_consultant_lt,instruction_consultant_ua,instruction_admin_en,instruction_admin_lt,instruction_admin_ua,response_format_en,response_format_lt,response_format_ua,question_order,question_en,question_lt,question_ua,scale_en,scale_lt,scale_ua
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,31,We are good at taking breaks when we need them.,"Mes gerai sugebame padaryti pertrauką, kai to reikia.","Ми вміємо робити перерви, коли це потрібно.",1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,32,"Even when arguing, we can maintain a sense of humor.",Net ir ginčydamiesi sugebame išlaikyti humoro jausmą.,Навіть під час суперечки ми можемо зберігати почуття гумору.,1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,33,We are pretty good listeners even when we have different positions on things.,Mes gana gerai klausomės net turint skirtingas pozicijas.,"Ми досить добрі слухачі, навіть коли маємо різні позиції.",1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,34,"If things get heated, we can usually pull out of it and change things.","Jei situacija įkaista, paprastai sugebame iš jos išeiti ir pakeisti reikalus.","Якщо ситуація загострюється, ми зазвичай можемо вийти з неї та змінити хід подій.",1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,35,My partner is good at soothing me when I get upset.,"Mano partneris gerai sugeba mane nuraminti, kai susinervinau.","Мій партнер вміє мене заспокоїти, коли я засмучений(-а).",1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,36,We are usually good at resolving our differences.,Paprastai gerai sugebame išspręsti savo nesutarimus.,Ми зазвичай добре вирішуємо наші розбіжності.,1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,37,We both believe in meeting each other halfway when we disagree.,"Abu tikime, kad reikia eiti vienas kitam per pusę, kai nesutinkame.","Ми обидва віримо у зустріч на півдорозі, коли не згодні.",1=True | 2=False,1=Visiškai netinka | 2=Labiau netinka | 3=Šiek tiek netinka | 4=Šiek tiek tinka | 5=Labiau tinka | 6=Visiškai tinka,1=Зовсім не підходить | 2=Скоріше не підходить | 3=Трохи не підходить | 4=Трохи підходить | 5=Скоріше підходить | 6=Повністю підходить
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,38,"In discussing issues, we can usually find our common ground of agreement.","Aptardami problemas, paprastai sugebame rasti bendrą sutarimo pagrindą.","Обговорюючи проблеми, ми зазвичай можемо знайти спільну основу для згоди.",1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,39,Yielding power is not very difficult for me.,Nusileisti man nėra labai sunku.,Поступитися владою мені не дуже важко.,1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,40,Give and take in making decisions is not a problem in this relationship.,Abipusis nuolaidžiavimas priimant sprendimus nėra problema šiuose santykiuose.,Взаємні поступки при прийнятті рішень не є проблемою в цих стосунках.,1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,41,We keep hurting each other whenever we discuss our core issues.,"Mes vis skaudiname vienas kitą, kai aptariame savo pagrindines problemas.","Ми продовжуємо ранити один одного щоразу, коли обговорюємо наші ключові проблеми.",1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,42,My partner has a long list of basically unreasonable demands.,Mano partneris turi ilgą iš esmės nepagrįstų reikalavimų sąrašą.,"Мій партнер має довгий список, по суті, необґрунтованих вимог.",1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,43,I don't feel respected when we disagree.,"Nesijaučiu gerbiamas(-a), kai nesutinkame.","Я не відчуваю поваги, коли ми не згодні.",1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
gottman-sound-relationship-house-questionnaires,1,srh-house,03-srh-questionnaires.pdf,Sound Relationship House Questionnaires,Tvirtų santykių namo klausimynai,Опитувальники Будинку здорових стосунків,"Assesses how well partners know each other's inner world - dreams, worries, stresses, and aspirations.","Vertina, kaip gerai partneriai pažįsta vienas kito vidinį pasaulį – svajones, rūpesčius, stresus ir siekius.","Оцінює, наскільки добре партнери знають внутрішній світ один одного – мрії, тривоги, стреси та прагнення.",Instruction: read each statement carefully and choose one answer. Source: Sound Relationship House Questionnaires. Format: TRUE / FALSE.,Instrukcija: atidžiai perskaitykite kiekvieną teiginį ir pasirinkite vieną atsakymą. Šaltinis: Sound Relationship House Questionnaires. Formatas: TIESA / NETIESA.,Інструкція: уважно прочитайте кожне твердження та виберіть одну відповідь. Джерело: Sound Relationship House Questionnaires. Формат: ПРАВДА / НЕПРАВДА.,"For consultant: review normalized overall score (0-100), then discuss top items and risk indicators with the client.","Konsultantui: peržiūrėkite bendrą normalizuotą balą (0-100), aptarkite aukščiausius punktus ir rizikos indikatorius su klientu.","Для консультанта: перегляньте загальний нормалізований бал (0-100), обговоріть найвищі пункти та індикатори ризику з клієнтом.",Admin: questionnaire description and instructions are based on PDF (03-srh-questionnaires.pdf); translations imported from csv_secondary.,Admin: klausimyno aprašas ir instrukcijos remiasi PDF (03-srh-questionnaires.pdf); klausimų vertimai importuoti iš csv_secondary.,Адмін: опис та інструкції анкети базуються на PDF (03-srh-questionnaires.pdf); переклади імпортовано з csv_secondary.,TRUE / FALSE,TIESA / NETIESA,ПРАВДА / НЕПРАВДА,44,My partner often acts in a selfish manner.,Mano partneris dažnai elgiasi savanaudiškai.,Мій партнер часто поводиться егоїстично.,1=True | 2=False,1=Tiesa | 2=Netiesa,1=Правда | 2=Неправда
